20
831 1925
170 548 879
179 824 20
272 636 116
112 180 146
181 346 172
364 771 938
690 142 771
530 532 362
345 85 788
270 687 718
575 530 709
479 453 615
56 383 158
235 257 256
663 366 451
281 597 858
810 391 347
421 561 962
651 745 611
653 561 604
90 24 875
790 350 872
752 174 332
164 673 167
686 98 665
447 186 23
747 333 528
343 374 512
684 806 957
576 22 564
177 786 363
367 833 613
47 691 232
646 81 968
783 412 801
222 430 243
546 647 154
825 361 319
50 366 311
14 162 861
56 313 479
221 505 811
505 765 798
231 427 879
224 744 946
414 405 290
423 624 279
360 591 233
289 283 14
475 689 881
424 582 311
623 784 234
61 800 906
234 756 747
261 455 95
504 368 388
747 452 268
751 749 779
800 668 713
764 337 323
516 782 939
37 737 578
153 364 290
464 453 798
626 106 370
122 46 122
247 11 423
231 778 143
290 286 767
97 509 914
724 700 269
553 350 356
118 834 603
643 409 340
121 351 634
535 546 698
579 405 129
523 840 224
768 722 382
98 358 536
682 581 932
86 676 960
732 712 327
789 739 376
593 253 584
622 710 244
359 621 577
480 699 14
340 272 107
732 646 6
811 240 255
223 137 394
19 44 318
462 528 664
723 706 130
433 776 462
124 457 683
456 109 510
102 47 708
77 137 928
763 792 532
478 653 855
668 426 142
120 688 607
352 607 908
53 537 652
673 762 390
36 235 55
721 473 879
37 413 181
14 70 727
483 809 63
361 484 521
96 515 964
506 606 955
247 603 59
768 416 843
282 591 599
225 639 154
382 633 388
253 792 87
541 646 656
423 850 745
835 778 953
561 800 128
310 185 324
850 563 705
625 430 355
794 661 398
419 121 948
151 114 845
358 309 539
71 240 111
38 688 450
803 629 949
739 586 951
407 289 47
823 368 405
800 533 160
271 92 151
761 781 779
39 626 314
258 564 280
809 247 508
602 77 956
717 308 216
170 72 829
414 774 342
700 679 882
241 618 397
33 105 956
461 240 55
689 51 919
815 170 400
154 840 306
535 168 182
81 634 201
1 502 412
336 792 692
315 641 889
589 387 832
282 137 619
382 556 708
537 353 102
122 313 587
685 45 157
36 228 876
154 819 986
299 753 593
121 152 339
99 689 392
447 83 512
291 442 951
357 3 265
666 168 389
771 714 493
310 682 675
433 77 493
205 307 352
736 230 371
96 166 366
459 842 840
2 351 527
653 549 75
781 660 470
258 792 751
545 361 965
497 624 164
666 531 561
398 617 581
144 707 782
274 400 797
222 764 746
286 166 589
124 379 103
840 600 620
311 52 111
656 155 49
216 574 663
848 737 609
643 658 622
737 64 59
803 351 414
96 720 265
215 754 797
118 699 664
701 774 190
737 174 134
512 398 381
185 671 742
682 765 627
427 408 15
113 323 772
680 478 299
320 220 691
262 774 767
188 39 413
806 616 383
459 178 491
117 803 823
658 500 290
838 34 275
768 833 747
1 150 660
670 836 323
254 412 836
481 737 745
546 351 625
444 161 280
764 688 523
544 606 754
38 299 339
566 577 309
817 439 470
851 462 208
400 389 696
737 773 545
60 193 310
839 425 264
341 584 408
1 275 658
298 427 96
650 614 265
431 119 300
284 757 72
152 254 264
721 345 155
671 383 952
444 839 814
714 142 612
155 534 792
311 153 671
26 646 414
514 39 946
597 601 424
712 177 887
349 560 564
386 502 342
423 660 491
754 563 630
65 723 314
629 799 562
241 232 292
86 23 268
581 406 7
823 410 58
767 75 588
701 500 961
421 365 37
552 565 429
141 446 970
587 824 65
838 18 543
551 575 519
700 196 403
607 100 750
150 436 137
621 348 142
28 492 60
275 118 812
627 267 1
64 608 209
228 353 573
290 9 326
291 837 772
795 361 250
509 459 808
763 40 162
761 703 87
516 217 947
813 474 50
189 491 305
89 55 445
555 700 28
526 727 522
301 844 839
409 191 343
292 624 650
396 717 565
290 460 509
471 547 158
652 586 191
362 307 720
475 454 556
153 137 496
295 710 893
773 417 118
78 181 638
870 1711
525 271 55
298 661 73
199 542 477
452 502 58
571 377 270
351 667 198
826 694 886
746 834 500
260 22 921
791 604 340
54 174 529
647 767 520
830 673 802
460 649 33
229 242 399
860 773 671
37 664 427
505 806 869
607 563 899
247 174 415
579 175 99
490 311 396
822 584 578
208 429 366
319 359 135
488 470 254
454 178 674
445 555 460
285 318 278
273 582 833
200 645 9
293 693 803
382 835 522
757 337 861
497 329 77
330 506 193
456 93 785
82 852 413
136 191 23
745 462 155
412 670 747
112 522 419
256 21 541
452 707 622
162 491 530
20 568 256
46 152 270
310 806 654
499 264 643
809 419 97
456 800 463
345 674 787
17 704 201
138 282 886
643 250 755
650 533 869
426 39 682
407 301 624
112 658 172
338 271 913
544 433 787
278 598 984
269 483 63
744 79 201
816 194 983
260 762 706
49 470 618
61 136 523
33 630 14
161 104 578
113 615 908
404 150 40
823 271 145
648 115 101
728 846 993
639 717 984
777 354 366
207 600 511
604 592 416
64 525 301
351 455 869
782 814 85
117 715 765
391 785 110
95 504 35
429 220 946
467 61 16
58 807 574
864 734 502
130 478 318
802 105 747
361 609 465
478 593 300
846 522 2
734 436 362
453 119 875
822 438 857
421 596 978
232 364 206
280 330 554
50 821 801
368 108 847
858 164 146
412 748 331
774 9 789
191 696 761
615 844 414
678 815 542
268 659 65
316 630 955
196 392 255
87 169 799
437 521 478
789 203 289
473 663 519
694 599 396
784 762 656
813 857 695
618 18 419
125 627 341
241 96 994
546 759 993
848 687 902
74 394 435
781 140 511
621 350 516
369 253 478
111 168 521
762 216 695
510 385 426
572 511 385
493 506 528
260 364 925
432 199 722
312 607 478
397 802 2
304 545 674
483 158 291
3 288 629
824 38 663
556 16 587
588 531 928
381 786 960
323 125 737
170 119 726
412 491 928
723 459 890
173 422 973
130 697 45
256 793 614
773 549 117
201 2 101
482 682 32
234 594 318
267 169 136
502 111 690
755 466 928
731 838 935
330 576 2
840 633 244
849 299 877
305 387 455
138 71 206
765 678 652
384 501 590
11 671 5
822 753 660
361 385 45
354 92 178
432 351 64
860 717 20
188 815 910
195 868 439
2 651 630
323 609 970
407 808 183
627 518 690
238 527 654
354 51 48
436 850 47
65 536 259
701 328 174
837 575 511
259 556 531
519 142 198
58 342 242
97 651 344
684 683 222
502 560 349
631 171 300
745 390 922
70 785 389
748 454 460
637 749 973
174 859 105
527 695 894
425 765 972
77 613 470
696 724 885
489 773 389
378 288 507
604 290 828
728 161 485
550 48 917
857 677 868
366 474 124
239 783 739
212 76 256
224 44 752
745 841 961
442 870 322
76 576 784
653 61 88
633 728 459
255 458 22
275 755 664
425 366 811
785 799 685
828 858 720
201 585 245
75 340 596
689 596 498
177 399 153
135 495 69
721 438 615
354 195 758
652 844 529
311 503 712
741 319 903
317 719 232
296 760 961
480 725 315
743 565 985
480 643 604
80 343 505
253 821 540
799 192 584
773 435 620
79 690 189
537 431 625
292 841 718
488 369 137
23 86 610
661 599 455
629 396 622
69 184 755
744 646 249
284 453 946
668 465 439
824 280 513
292 712 49
571 697 617
730 623 259
522 384 4
8 801 664
369 724 10
636 677 776
501 126 591
791 201 471
826 217 626
57 415 929
503 732 242
357 580 101
226 800 784
751 563 831
31 728 860
141 569 564
266 837 224
386 586 202
251 58 884
500 723 578
342 705 225
727 19 17
160 228 984
54 290 28
515 367 18
239 468 606
221 383 787
721 811 796
378 76 522
643 155 290
207 93 674
421 208 37
680 264 552
375 77 877
29 554 909
387 375 686
183 669 857
850 534 387
475 713 909
178 220 641
490 491 217
297 667 954
79 692 100
405 210 503
546 549 123
485 572 711
85 353 161
783 842 444
606 535 119
677 687 504
278 372 256
442 274 707
245 57 466
501 506 658
568 121 160
584 155 915
322 420 479
439 18 984
281 448 603
27 733 227
535 763 281
187 440 499
361 15 865
731 617 749
740 607 675
608 550 817
813 852 364
807 123 945
36 456 336
719 645 851
61 234 659
260 351 1000
666 151 116
184 432 949
474 108 257
360 457 728
518 707 687
139 266 238
690 178 813
625 638 784
455 114 538
502 78 18
708 372 151
217 166 115
186 359 134
49 204 276
558 722 854
331 616 174
397 486 393
217 638 714
425 768 895
1 184 626
588 301 999
58 554 580
86 87 965
431 626 945
244 707 252
685 534 148
623 126 578
819 287 114
535 713 758
769 186 825
764 398 850
826 451 732
320 545 85
831 234 825
261 828 628
691 563 672
276 477 445
701 94 303
693 135 620
675 829 926
91 737 519
309 858 527
279 136 796
180 423 380
756 545 104
115 708 594
322 14 18
115 19 885
73 488 616
99 202 346
149 681 954
210 327 605
287 222 416
453 84 739
560 508 868
575 378 810
534 167 646
128 440 718
144 313 500
152 642 987
759 231 389
73 639 218
796 402 597
510 306 210
543 854 363
679 696 667
689 530 365
148 532 828
835 114 904
471 151 493
610 845 265
5 433 348
685 865 126
843 533 139
291 149 820
669 656 432
650 415 590
666 367 124
199 618 646
855 412 599
870 860 575
811 478 692
137 458 637
605 392 568
507 832 260
46 144 944
12 328 781
65 675 923
610 552 3
699 360 286
605 508 346
112 868 108
46 803 988
672 603 787
150 518 388
163 800 982
464 203 688
93 236 761
21 435 405
33 819 746
415 343 664
235 725 959
295 419 199
245 662 939
172 742 619
232 83 512
625 662 602
852 363 840
580 294 186
667 422 600
301 742 768
83 27 246
345 219 266
525 120 772
640 127 291
819 299 481
599 554 943
488 48 945
248 641 741
826 426 9
192 491 307
234 293 342
812 662 332
646 670 127
578 285 226
172 789 214
75 16 893
566 509 135
36 726 122
560 14 717
194 466 372
25 449 551
144 7 53
758 191 563
708 403 357
402 326 831
767 369 888
29 95 957
420 488 76
617 848 45
294 249 534
375 699 804
33 709 677
473 697 185
621 824 346
358 147 504
621 403 542
247 367 656
357 693 406
133 399 153
539 73 515
577 759 913
555 581 3
351 492 731
571 187 648
393 149 869
297 610 117
63 296 829
862 273 858
526 290 706
157 253 485
340 65 518
366 42 247
314 137 461
655 823 64
821 538 196
541 122 848
755 197 632
311 491 772
357 859 115
826 661 687
247 590 28
735 81 742
488 599 629
552 469 687
409 868 246
169 314 285
799 732 881
643 866 433
465 334 174
407 158 899
374 215 281
700 856 434
410 333 424
429 438 434
706 436 550
862 426 139
116 668 438
869 376 567
865 304 682
741 401 383
376 755 644
334 315 656
635 658 520
377 569 60
787 783 843
565 39 102
850 804 201
677 614 720
516 388 408
169 17 509
854 386 212
852 822 663
239 394 762
100 506 736
250 851 79
101 498 687
641 354 184
388 22 663
262 249 972
373 616 499
152 94 758
536 72 960
699 465 749
383 126 938
335 136 870
509 455 968
515 41 885
8 638 445
812 738 99
331 163 844
230 473 627
88 664 639
721 162 711
753 284 401
706 178 308
545 656 113
345 374 758
450 455 632
680 282 823
213 50 641
269 529 567
585 703 357
52 816 22
126 557 280
627 340 589
265 371 334
279 320 100
634 606 324
134 687 268
793 646 793
644 604 215
201 559 649
157 531 411
436 229 887
772 839 87
238 535 648
338 446 222
689 611 440
187 130 840
379 799 274
677 106 797
163 721 741
594 230 31
294 184 748
229 566 649
664 284 249
728 115 386
589 711 752
572 76 225
453 837 167
255 687 494
798 844 307
13 566 372
800 474 930
430 590 874
225 551 443
831 596 21
248 317 341
94 144 124
137 661 721
350 273 897
557 641 85
574 54 17
150 579 521
54 449 773
28 58 110
136 402 246
57 587 972
836 325 786
223 317 82
710 543 192
804 855 665
449 550 524
525 370 678
92 236 788
288 381 787
492 61 597
338 277 553
530 702 549
586 751 202
16 331 658
312 707 263
159 232 54
383 179 797
490 635 10
695 26 834
318 72 497
193 357 831
556 436 820
669 122 405
596 196 423
332 282 494
690 508 210
268 174 925
748 114 494
208 173 262
633 147 623
376 712 968
526 10 252
66 722 845
591 597 450
133 869 181
611 290 455
160 853 622
414 214 375
68 221 824
823 564 237
410 301 486
698 706 952
799 19 727
811 830 249
789 510 708
768 485 159
259 788 654
643 488 360
695 162 233
253 425 656
141 496 289
854 454 343
169 355 796
861 120 785
570 26 408
534 852 267
788 830 993
130 806 968
131 99 92
613 602 491
561 770 134
740 505 755
123 195 164
393 700 288
523 601 336
259 330 444
278 18 366
346 381 669
160 563 261
544 539 467
174 220 561
454 463 517
115 230 943
8 306 555
545 612 40
746 160 584
628 310 531
803 34 547
654 669 118
125 799 578
653 57 965
253 71 976
321 453 606
141 77 251
351 26 734
162 322 587
60 479 766
579 525 120
251 584 829
69 812 195
232 562 962
561 583 298
192 792 135
34 14 982
459 351 11
216 238 853
76 174 574
290 555 780
824 390 736
420 685 388
491 129 606
338 280 100
239 754 267
206 242 283
685 464 898
615 743 506
45 522 124
546 593 58
325 74 814
764 149 856
343 196 816
513 524 754
161 92 276
257 152 484
817 310 40
755 779 809
711 115 17
769 684 969
770 837 279
102 487 30
569 152 815
654 605 146
251 94 617
221 22 669
401 231 39
113 688 121
674 768 2
200 164 654
863 628 752
322 461 10
562 393 80
197 246 920
291 299 493
771 533 936
473 721 444
27 575 508
420 778 417
769 127 815
728 450 722
393 133 653
717 181 111
564 627 733
269 240 684
46 851 78
8 148 281
278 638 763
756 838 674
16 17 376
839 240 160
198 439 286
169 372 168
63 715 161
727 260 487
864 299 266
263 520 299
217 741 168
181 269 13
639 200 814
712 737 729
265 757 297
535 321 911
870 451 943
324 206 964
88 421 90
488 790 710
400 473 996
40 21 140
803 308 682
862 95 543
244 785 990
9 100 761
147 586 716
374 47 303
267 13 948
212 856 590
699 156 718
468 397 448
734 550 374
171 429 826
284 368 917
756 811 555
733 724 934
425 252 669
783 849 18
32 33 565
418 625 793
196 435 962
578 448 858
78 331 486
531 255 728
661 864 485
701 156 172
16 670 38
524 486 47
245 8 899
608 106 410
295 606 400
213 274 477
772 367 970
407 633 781
288 488 51
670 858 196
738 8 77
212 15 483
837 766 80
506 9 321
817 45 979
570 848 520
345 351 66
834 765 197
261 367 962
553 163 323
91 712 378
468 471 575
643 385 568
836 513 17
129 729 894
572 218 408
63 692 446
226 92 36
725 19 770
484 118 634
865 211 990
645 251 267
272 690 556
68 754 783
758 220 461
147 155 196
591 553 684
815 522 738
154 515 364
442 691 63
162 467 834
252 21 873
368 810 99
211 604 309
551 556 80
62 427 663
474 417 478
826 681 168
121 675 733
81 366 147
564 591 351
811 121 461
586 550 184
449 747 560
434 504 99
183 184 769
359 689 456
624 533 961
415 148 73
481 412 406
211 292 975
556 390 507
734 838 742
866 388 5
87 150 786
551 149 643
230 316 985
518 123 952
687 689 259
671 319 573
843 612 503
583 677 369
459 20 241
220 565 300
483 411 75
105 642 103
13 549 949
861 580 711
52 524 21
39 166 105
358 160 959
394 840 169
78 239 294
830 557 207
136 173 284
411 3 162
134 381 484
269 170 387
204 542 425
673 52 277
757 339 741
66 812 588
357 40 567
541 643 229
633 586 401
584 425 279
510 118 165
687 366 147
398 326 7
788 511 964
21 473 469
624 844 812
620 26 833
462 123 854
640 651 17
155 306 348
533 445 515
8 812 988
41 61 316
616 293 476
417 148 581
232 48 451
218 657 226
861 377 797
856 113 463
105 411 551
830 493 443
479 625 16
98 433 330
847 576 410
565 385 13
296 57 549
682 547 186
174 52 415
462 739 760
754 320 603
861 297 696
181 611 451
17 341 929
668 794 435
836 9 129
672 355 705
596 115 788
343 788 840
191 497 431
194 724 3
34 401 737
211 652 314
455 459 476
331 18 522
295 407 30
727 631 439
6 248 562
242 79 977
715 292 887
597 167 838
804 366 716
459 293 170
759 50 664
500 360 413
83 560 861
553 479 330
837 594 166
512 188 818
273 36 365
294 364 564
191 793 484
415 623 254
764 500 992
400 182 574
722 367 205
60 115 857
759 541 794
283 276 540
554 98 957
602 327 486
551 461 859
550 704 475
801 498 532
195 774 341
201 358 294
838 372 612
56 567 490
382 863 465
67 214 626
394 820 970
683 153 399
337 468 624
270 695 728
826 713 536
348 511 790
117 143 834
149 508 326
443 84 506
747 339 977
657 458 383
314 780 394
126 284 768
483 38 822
397 384 717
22 797 23
779 281 304
132 205 51
427 548 414
339 819 924
324 208 760
740 417 902
275 397 587
628 808 418
105 491 797
198 347 550
521 165 104
180 679 566
24 583 795
118 292 143
646 475 249
620 670 774
248 213 901
777 243 320
549 327 729
622 5 157
715 169 696
438 700 948
462 1 77
356 725 678
140 219 639
609 72 370
438 813 211
329 305 416
13 470 483
452 773 439
205 749 203
173 238 152
654 358 789
623 601 169
675 323 70
857 66 526
795 835 538
139 455 380
605 810 217
122 264 115
94 526 442
692 205 149
224 330 540
701 169 935
161 135 946
540 160 827
344 813 495
789 211 169
256 848 262
83 561 647
454 324 930
666 455 589
226 194 313
712 205 377
494 843 533
153 390 899
344 513 370
526 49 114
314 137 640
210 181 107
784 660 575
676 853 491
31 559 27
207 496 40
794 194 444
145 307 266
581 113 460
23 611 351
148 284 695
694 521 204
52 742 306
575 296 132
841 846 429
202 73 467
578 445 169
385 580 988
553 444 679
834 581 748
802 72 866
452 181 254
302 595 741
487 760 650
797 465 334
201 829 967
348 388 872
703 529 965
359 733 523
406 370 603
527 483 179
367 621 10
282 657 525
282 419 631
571 722 560
286 531 38
131 206 341
812 327 426
595 405 966
476 810 557
587 145 137
109 832 70
274 768 543
384 366 806
804 271 416
346 155 952
143 853 559
80 111 810
272 90 270
517 217 248
568 185 724
235 444 615
392 844 810
315 795 860
617 177 581
785 74 491
788 870 776
88 704 90
395 380 440
861 574 794
456 442 358
814 588 115
482 585 439
360 254 59
44 319 582
627 405 936
716 291 862
550 280 996
746 856 359
45 803 829
235 74 783
302 396 857
93 833 230
629 163 193
262 145 777
760 797 106
403 671 912
342 642 117
472 160 862
146 55 880
604 63 957
750 452 105
570 144 413
39 549 257
564 37 836
619 850 214
281 442 434
25 815 136
403 14 213
803 25 686
155 851 216
563 382 352
327 60 745
592 406 557
826 189 429
479 519 59
808 369 998
703 321 757
468 554 464
755 414 577
66 249 224
844 855 751
60 73 218
279 282 777
711 8 505
1 594 81
70 425 855
308 71 470
193 392 157
81 708 72
244 440 736
338 187 22
558 484 298
302 505 827
643 181 510
73 102 383
18 54 320
520 479 336
496 600 448
385 786 873
724 845 603
33 551 577
720 19 417
660 16 816
261 831 86
618 16 505
739 93 664
456 704 325
449 724 287
609 67 63
796 840 704
218 659 714
483 184 838
612 550 558
239 638 205
487 67 60
719 77 808
522 443 551
344 627 930
421 659 316
472 357 266
439 572 854
789 478 558
333 406 787
738 440 393
769 294 874
398 822 679
151 817 217
258 35 939
253 790 361
132 774 853
579 840 381
610 321 690
547 221 755
12 211 134
253 178 97
387 164 964
56 166 148
166 388 53
508 756 488
317 111 254
164 385 818
384 551 531
41 217 669
772 835 273
76 567 255
143 497 392
264 663 451
13 283 676
290 320 193
705 665 818
399 374 456
464 127 377
168 595 655
715 98 627
57 633 96
503 553 361
537 646 421
535 863 265
