18
842 897
246 564 573
501 620 -67
561 20 -416
193 113 -617
330 640 140
632 660 697
498 699 -282
649 398 -447
780 48 -737
747 642 945
888 65 298
70 688 718
766 80 831
390 673 -426
642 716 -960
283 14 -776
173 424 574
560 469 -151
164 605 901
219 92 390
258 201 -291
466 648 839
829 638 638
581 626 257
525 811 -624
622 278 -178
456 164 231
321 795 -14
52 746 177
164 665 -117
876 81 920
148 335 -535
639 58 -282
387 784 -481
380 470 174
165 836 -961
827 669 -297
759 613 -658
530 18 -260
386 860 639
824 808 603
434 59 485
424 38 589
431 874 833
612 560 -319
467 661 -76
504 820 973
21 113 -896
604 49 543
446 388 260
111 49 588
353 46 -462
107 52 -376
887 400 789
96 347 50
662 790 -404
346 578 -257
103 779 706
432 357 -454
638 163 589
823 666 -527
377 632 -305
686 631 907
425 678 -746
654 322 620
26 148 -948
657 457 901
692 309 736
619 508 -29
446 461 914
377 133 900
2 783 529
233 880 -300
868 776 63
841 9 857
589 749 479
587 511 771
299 664 322
663 624 523
615 466 -453
460 860 -914
638 4 -552
830 104 573
363 574 831
265 552 488
56 699 792
861 542 944
4 566 -682
198 687 406
659 390 -550
458 396 -973
550 301 -521
122 417 414
163 40 165
855 503 -366
837 495 775
354 150 -755
100 277 254
298 391 920
570 677 381
880 331 -865
3 816 59
816 14 988
785 195 128
446 18 172
179 310 380
708 809 275
369 708 555
81 280 -242
23 410 711
567 892 91
613 804 -572
851 766 263
514 91 785
132 229 588
866 604 -888
597 130 -443
376 855 750
295 155 -765
445 192 -151
480 732 429
609 679 -824
751 214 223
524 410 -44
470 676 997
777 435 544
806 355 -964
557 745 -754
162 586 -182
364 37 143
511 597 -584
240 427 -771
781 683 -409
873 321 890
362 856 673
375 320 719
748 866 428
296 260 108
628 647 591
115 358 -876
126 800 654
694 830 -746
606 180 -391
83 775 252
443 61 -110
547 168 -731
326 71 -538
438 97 -512
838 719 68
504 583 -735
405 562 -976
500 258 -491
53 664 556
809 876 -732
513 376 553
185 799 -83
94 628 -799
720 358 732
753 674 -770
547 550 -437
291 686 -529
328 421 553
35 623 -121
420 166 -186
813 91 650
351 303 -619
41 407 288
732 458 -435
26 190 -667
479 806 -101
450 180 -548
485 494 996
126 395 -415
664 850 -2
284 744 -109
362 120 633
440 37 329
347 36 -242
641 439 -347
38 805 957
392 196 -574
117 881 -419
242 673 481
228 142 253
370 397 -416
25 414 171
651 704 150
393 525 -271
556 170 879
76 654 -600
700 316 351
723 611 -513
199 742 566
4 537 143
77 155 43
72 872 360
435 9 -648
881 802 -555
200 148 120
613 628 -825
634 275 -555
601 664 807
243 125 -967
402 835 -74
265 476 809
515 760 882
659 838 -584
226 766 -501
666 73 28
223 880 -147
540 269 -329
751 73 -347
779 611 440
643 165 892
711 436 -11
80 68 -400
230 305 520
568 317 669
33 864 445
790 669 680
307 649 -462
457 635 164
76 812 350
61 499 -513
160 281 345
696 657 -331
508 290 30
226 839 -574
384 222 20
638 803 -801
222 782 -497
225 40 497
736 4 -686
553 697 910
16 404 -491
418 549 -983
784 711 799
585 149 84
256 757 465
883 752 -525
733 720 -5
672 195 -800
763 579 -632
525 450 -877
520 309 -880
284 806 468
560 149 366
787 718 112
689 555 -733
209 396 940
466 144 -858
1 188 333
377 562 441
455 310 868
738 546 174
167 660 834
852 364 -193
342 304 -650
156 674 -502
159 173 297
822 665 -568
377 352 -758
185 521 950
660 712 -794
318 122 -75
421 544 -289
267 173 -132
153 139 -759
334 443 434
118 551 980
233 879 116
596 322 -733
794 809 94
612 288 358
273 132 722
574 93 -339
555 108 -356
463 879 735
611 721 187
424 708 -376
280 487 788
552 643 882
590 172 643
372 314 -287
396 395 -123
434 751 -801
586 333 -859
239 558 -102
618 106 -137
514 265 -626
16 654 -438
228 489 350
329 402 -599
726 219 -57
138 223 -908
263 384 501
33 761 -80
523 237 523
728 36 165
529 418 -603
592 321 -88
275 707 102
715 876 193
278 629 -174
884 236 47
396 386 2
321 634 52
68 817 545
791 779 940
147 118 -970
502 11 142
453 807 138
402 244 954
504 631 -800
329 801 233
394 617 209
143 867 -136
81 330 976
116 240 -445
446 656 -283
203 303 -39
580 405 401
742 783 75
698 212 -964
121 412 549
287 645 -858
19 699 88
531 540 -679
139 722 -98
61 702 -806
880 817 718
151 210 -314
47 30 -463
375 314 500
602 24 772
139 117 -308
421 599 -735
135 358 -458
80 826 -965
197 465 532
218 637 -7
635 705 60
767 148 -347
883 640 -973
876 773 562
491 154 132
84 528 113
770 79 537
156 315 -282
807 431 -60
706 510 227
433 11 625
870 668 -499
742 765 -21
390 508 -802
160 33 161
2 1 -561
789 293 892
692 256 -920
768 651 -552
140 151 -499
649 116 594
385 162 -597
698 238 -875
353 551 -446
97 837 241
836 839 -31
848 119 -536
705 453 -378
635 710 336
670 215 242
776 837 253
543 767 275
585 301 51
522 730 486
876 930
701 571 388
270 639 -96
304 129 -469
205 600 748
465 208 -667
31 283 523
232 516 -242
118 9 891
676 627 305
575 133 251
737 627 774
212 539 -415
528 653 -551
453 567 -118
583 250 340
20 560 -579
389 202 -807
693 477 586
349 109 608
451 260 -180
555 354 -331
736 191 272
122 206 279
672 481 719
767 114 376
176 333 535
74 555 -435
239 66 -995
194 279 -146
406 625 -834
265 464 -862
20 543 596
804 515 -393
141 355 468
565 404 79
7 707 -970
691 231 455
87 832 267
172 733 643
542 376 220
765 58 472
739 572 189
70 660 -135
69 198 925
714 452 106
751 47 640
111 520 730
469 636 -609
42 386 -241
290 718 615
484 785 79
91 414 -268
286 5 -9
338 591 -694
231 580 -215
214 414 -532
419 429 -691
683 144 193
432 226 -775
296 439 465
754 693 918
172 360 640
248 535 14
194 331 -926
356 90 525
534 238 -479
446 19 660
531 37 -508
595 40 -873
560 762 -524
658 840 708
575 440 -92
378 132 581
547 256 592
373 732 717
235 454 -443
124 146 -770
717 428 -584
848 254 -860
670 827 880
243 184 -322
351 437 468
401 419 309
511 711 470
593 391 447
616 15 -352
109 758 96
817 171 144
278 655 7
610 511 284
550 34 467
522 779 565
211 483 -177
111 660 -32
29 473 -385
576 787 155
476 742 -556
11 12 800
706 179 -799
189 587 499
8 234 -267
86 437 541
481 401 163
19 175 419
785 802 252
645 100 887
701 374 818
425 24 -750
351 775 642
454 687 -247
63 552 291
752 356 528
379 600 722
554 87 -537
79 344 -428
275 749 -505
338 1 -641
208 809 -405
92 372 929
331 599 -992
499 552 396
603 865 -622
415 174 360
504 171 -259
377 737 -782
32 649 225
111 650 65
127 826 -600
373 458 849
548 848 343
217 769 227
444 415 -153
427 242 848
31 90 -296
432 768 -276
290 265 710
821 207 -912
501 689 400
188 703 -159
52 629 218
685 130 -3
189 16 422
538 595 361
543 15 -819
845 854 707
189 290 582
451 844 -1
379 755 -953
72 113 772
738 193 258
358 682 652
510 128 715
690 400 389
305 5 185
190 332 326
35 663 215
105 243 703
538 488 250
280 311 298
217 466 569
327 591 -261
591 418 679
481 253 22
574 375 -826
297 722 -294
825 644 -490
503 465 933
52 569 -897
466 854 -305
187 303 -992
267 273 -18
371 684 652
340 809 -951
535 775 32
265 43 -931
875 189 437
722 220 -180
642 74 868
703 771 299
644 686 954
285 412 -38
153 11 664
700 237 822
329 633 -124
702 3 546
23 69 910
240 809 -180
632 442 -589
213 557 168
561 810 -641
134 99 990
831 439 -836
871 802 92
671 611 623
169 186 -714
165 390 892
644 29 -839
127 848 -107
443 157 955
654 481 -515
774 707 521
795 184 578
873 401 510
869 112 259
578 805 -39
143 533 439
709 659 -511
392 723 11
85 731 988
148 102 -417
616 508 -25
683 3 995
762 142 -597
590 795 -991
823 159 490
437 180 -581
377 82 -417
754 278 -87
806 479 -191
741 638 -300
777 172 294
668 481 271
638 552 543
342 586 491
633 873 -708
14 108 -191
840 298 744
536 45 -746
709 387 -252
446 99 -497
660 569 -772
227 531 516
294 866 11
429 199 431
664 860 -286
146 400 719
310 752 -55
688 32 -485
435 872 395
300 186 539
625 394 129
863 422 -407
630 648 -116
684 317 -779
615 571 759
36 39 594
431 359 -938
863 158 -604
75 754 918
274 235 -459
62 468 -285
490 319 -733
308 355 927
370 357 708
635 355 805
86 215 959
19 543 933
205 817 -379
634 412 -433
710 470 -785
410 826 288
138 358 6
124 260 -25
806 373 -348
75 374 200
666 123 -440
100 103 -647
596 693 -398
692 572 -562
775 640 -741
190 316 293
204 297 -265
473 519 216
334 420 -77
368 319 -232
795 223 -18
472 358 517
763 495 914
421 690 -489
869 621 -999
411 134 -484
657 470 -452
30 354 -870
82 133 -106
612 254 -168
428 833 643
383 511 -321
487 38 -225
398 719 812
327 587 -438
822 349 625
701 789 -219
269 756 -758
612 752 -358
89 836 -148
770 181 700
507 369 839
750 382 -701
742 360 708
667 32 -700
72 210 159
263 149 121
209 487 -74
231 545 -782
687 718 413
461 616 -712
315 686 138
394 334 75
645 679 837
96 764 366
833 199 274
626 769 206
212 277 -411
334 380 140
599 289 -332
569 663 663
313 350 775
160 454 -385
239 37 -943
488 73 580
314 801 -966
567 198 -187
183 577 763
802 267 553
810 840 -738
181 29 -463
71 861 -793
96 589 310
339 858 179
237 61 -427
434 489 888
217 314 868
42 507 451
444 64 -787
101 442 215
789 618 142
360 302 -160
493 328 131
231 92 -669
121 493 -197
487 645 -665
208 836 -681
5 697 -718
472 3 -335
837 478 994
481 406 -675
126 771 -330
849 781 264
18 716 133
192 307 -175
608 91 -606
241 668 161
379 582 411
423 451 332
704 713 283
50 800 -149
35 169 930
766 326 -959
406 746 -42
96 700 371
479 86 -985
47 138 -718
158 784 -853
374 4 642
95 754 576
728 146 -79
106 692 -374
730 554 370
831 690 -330
166 593 180
32 655 618
52 186 -532
647 671 -823
623 700 -973
438 265 -195
18 281 -972
97 473 -433
181 18 834
333 782 -628
163 542 -867
670 578 654
126 361 305
289 425 653
35 473 527
400 12 -372
156 546 699
228 76 -987
470 31 -166
326 293 -421
260 859 -867
728 701 -294
363 166 734
28 694 -252
167 629 -539
672 118 -294
139 829 957
645 410 591
278 130 785
310 109 804
527 254 173
253 420 886
769 378 -186
800 535 -172
598 512 959
362 682 182
632 229 153
201 128 -853
459 850 109
302 573 -392
309 749 974
680 816 -722
61 844 -582
40 29 -361
544 347 288
72 128 993
512 446 158
3 254 -312
794 576 -648
773 120 890
802 554 488
691 795 -503
600 728 -752
7 434 685
100 320 -599
243 669 -301
868 483 -869
270 384 933
20 869 955
121 54 564
741 407 -920
66 516 -148
257 471 -610
404 601 -262
698 560 -91
245 434 -49
115 195 287
85 534 440
139 149 806
489 521 989
139 858 249
22 263 -165
211 402 -520
637 669 -48
3 296 983
495 212 976
632 172 -513
327 581 -68
582 706 -754
588 689 -149
282 566 -111
512 125 -991
493 277 37
194 185 -473
144 186 425
726 860 778
325 492 -788
708 448 136
317 847 -938
512 174 -46
144 494 -919
634 681 637
808 692 738
310 146 -764
737 683 729
471 307 -120
853 140 -183
814 648 -493
237 533 823
722 846 -605
319 238 -703
648 213 630
749 28 -831
17 527 302
794 545 -588
85 679 -492
869 830 522
419 538 -588
750 569 409
660 95 715
119 376 -801
846 765 232
450 553 413
116 223 307
26 162 902
438 558 511
647 231 307
502 593 -766
298 280 -116
77 290 652
726 218 -271
88 48 940
650 558 823
237 46 353
649 205 -410
169 239 941
8 430 16
325 407 -69
501 582 155
763 698 -29
313 711 -125
20 34 722
153 323 259
230 213 751
711 226 -314
789 104 616
137 85 -47
682 640 -820
556 684 639
212 810 -198
818 431 462
634 11 -711
552 840 -51
26 70 599
280 163 870
393 287 590
471 20 10
253 700 -462
193 336 -243
873 173 787
151 578 939
37 636 377
100 504 536
254 398 -71
141 227 -661
442 110 -383
502 697 -751
682 740 960
445 211 -860
19 724 859
608 173 159
831 656 -723
614 387 -200
165 448 -71
32 333 -309
626 566 -262
686 647 -656
652 37 -365
743 423 635
117 714 43
204 263 -977
336 103 -195
650 266 481
219 352 375
332 241 -383
767 321 -671
461 21 -96
560 35 -535
236 489 556
747 100 634
721 501 -995
396 343 769
530 283 486
186 164 56
146 394 -541
689 581 -221
95 483 529
409 460 429
316 29 -982
685 346 -948
174 735 -416
58 500 -804
175 232 350
59 692 -107
321 445 571
855 685 451
552 26 291
526 83 -792
481 17 886
464 773 -148
51 268 491
674 368 419
5 253 732
618 198 519
24 543 -831
28 586 -288
117 319 -284
232 319 -188
92 323 634
327 636 779
277 349 576
84 570 840
679 540 744
37 692 -913
7 728 -288
243 164 -129
310 72 115
217 73 421
177 845 -567
185 526 621
502 723 -642
193 761 83
64 752 -217
97 336 659
3 548 609
596 319 473
129 297 635
501 760 -554
92 785 -651
378 276 454
408 532 576
695 846 -600
169 212 -281
500 419 574
256 728 -87
694 292 -903
469 55 836
668 417 -139
107 715 -607
141 49 979
152 548 559
419 523 387
167 757 25
730 180 -359
804 616 0
489 394 -701
345 87 527
760 177 487
210 392 371
74 777 290
299 866 -528
425 849 -416
256 499 405
508 424 581
803 585 195
46 762 298
602 544 482
732 180 -823
165 673 673
598 162 -547
560 91 -182
283 203 -348
333 356 88
71 285 255
868 563 -248
775 784 -656
384 361 806
847 784 -17
500 862 283
253 25 -692
126 83 -281
210 344 283
180 352 111
719 875 -426
376 698 161
70 186 36
585 473 877
437 376 290
870 770 -316
697 703 596
17 66 -863
707 672 -745
173 695 530
729 621 -585
118 416 -350
196 780 -262
104 790 94
145 525 290
243 541 34
461 75 -455
789 621 456
514 804 838
193 185 314
802 797 939
93 463 -369
239 538 -110
294 307 426
464 800 -536
639 828 -980
111 64 831
331 327 -369
852 547 689
827 806 34
288 670 435
644 163 34
630 520 35
308 227 -161
370 333 638
453 158 -501
529 178 832
259 468 786
866 720 464
439 59 430
456 727 -300
615 733 -810
36 521 220
530 215 -186
235 600 124
658 210 728
557 115 531
113 779 763
498 161 380
796 35 -194
467 565 141
39 452 347
393 245 692
419 10 -718
170 586 992
231 347 -802
538 646 397
651 457 -762
157 804 -675
522 79 -405
813 282 -324
295 106 -574
170 79 -382
98 8 -440
466 600 865
757 513 414
580 868 957
725 195 810
449 182 -477
698 630 737
615 656 -560
791 437 174
317 393 147
515 814 -730
785 798 578
339 235 356
467 359 892
15 339 -283
808 168 379
524 321 765
518 240 173
163 465 650
654 625 69
870 575 88
727 134 -948
180 29 -9
131 860 -470
171 655 808
593 669 853
98 739 -165
398 485 696
804 640 -919
385 538 -607
788 636 223
675 586 -91
332 101 -427
311 158 -837
423 815 14
75 157 -961
88 743 -166
630 165 413
354 690 602
452 142 -650
558 646 -525
807 73 -985
19 441 860
163 234 899
282 857 601
869 6 -59
155 737 995
614 378 -315
809 519 460
847 772 246
795 543 416
557 811 822
744 818 594
448 782 -621
19 190 -82
144 392 472
207 232 -525
214 16 -436
722 645 -42
671 466 -571
516 65 229
192 506 -377
153 760 -521
366 807 -704
21 285 56
617 834 825
668 402 -739
356 347 819
456 245 -402
466 284 284
372 430 445
298 41 -333
442 533 235
875 476 -125
151 629 514
370 781 -413
306 431 216
130 625 328
664 163 399
570 44 -974
213 851 -378
662 605 246
91 300 -749
729 557 -472
620 430 -638
47 169 -159
613 382 597
93 140 662
718 777 833
171 380 530
563 444 -869
357 549 -337
89 543 -648
639 86 -54
793 516 -627
161 744 262
820 793 366
562 223 165
834 796 -446
481 287 -347
492 826 -438
494 227 -957
553 268 949
350 641 -811
482 795 535
505 54 714
295 134 -206
358 251 639
134 721 380
250 641 -510
863 194 -957
839 160 188
583 271 -929
272 485 304
83 785 759
576 141 144
519 539 -722
141 350 -743
687 553 -357
145 862 -93
227 432 862
692 500 194
831 820 955
454 802 0
469 529 713
21 333 -236
385 698 -971
753 175 -124
231 546 845
609 703 -285
563 375 288
730 600 -353
77 275 27
586 558 48
533 76 226
871 134 773
79 53 354
319 659 23
131 193 -398
795 744 -489
517 389 -748
409 172 740
26 832 228
218 7 660
849 754 -779
90 761 804
816 647 -983
533 767 -791
115 423 464
756 260 -365
856 831 829
255 634 963
868 808 640
323 204 -395
181 354 499
820 354 715
34 614 155
168 806 639
87 301 -176
167 2 -637
779 67 115
309 702 744
335 1 -960
104 419 890
835 420 -565
195 354 863
846 406 -105
723 469 -122
815 205 374
701 488 -566
63 547 -794
603 172 -27
685 545 640
646 53 108
149 566 -201
685 318 190
67 13 -530
311 512 -704
579 838 -427
194 430 378
683 571 414
143 397 490
290 233 -195
255 540 45
551 513 -960
168 103 28
268 209 -998
353 329 78
23 680 680
786 191 -406
335 88 -357
688 494 459
215 421 402
201 575 -214
568 625 815
93 219 -251
345 580 925
622 183 -378
352 549 13
865 644 598
672 786 -522
573 27 499
324 8 688
535 212 705
684 208 -919
608 862 22
515 616 834
466 465 550
411 513 433
633 129 -646
5 638 154
124 59 -983
645 140 -172
497 284 12
95 184 -29
466 534 87
387 288 324
792 649 209
226 793 102
342 127 -237
502 600 -636
834 212 99
406 44 59
855 65 61
476 861 -565
931 828
579 115 851
681 345 736
19 458 -790
457 409 -962
797 686 179
352 437 662
480 724 445
765 584 548
274 689 537
67 487 -528
769 186 550
433 215 712
278 908 -193
338 153 -920
685 117 -887
36 91 14
90 39 -914
602 70 803
729 140 -412
292 272 213
478 635 807
303 408 -454
511 579 -123
535 172 628
428 471 -685
664 352 -17
475 900 -736
319 294 -207
17 11 -523
230 849 123
7 732 -696
3 630 -899
577 196 708
26 320 693
128 485 844
459 761 -492
657 196 796
132 236 807
140 677 63
135 47 -929
227 167 433
152 313 -831
452 827 -754
848 832 -764
611 412 -51
637 340 252
5 332 -466
220 121 -865
652 255 -544
399 207 616
723 336 567
759 327 -36
23 796 -241
828 497 -271
632 31 538
109 362 211
450 621 299
320 906 -810
232 877 281
795 581 938
505 697 -353
430 445 3
195 491 -494
706 616 -889
99 35 769
755 128 -683
593 262 7
426 743 303
813 542 150
297 431 -130
686 888 -151
352 232 -431
871 558 -553
23 858 202
680 878 430
719 352 -692
879 303 -227
452 323 91
780 898 -385
106 200 -860
744 22 565
524 370 -278
18 845 556
789 185 -409
499 397 464
739 94 -319
146 484 -336
102 732 207
522 719 825
758 142 247
918 524 782
869 410 -967
548 59 -972
407 758 754
707 127 838
472 582 -717
203 803 -103
420 264 423
422 347 -54
771 815 -900
334 131 -113
505 826 286
306 747 105
374 677 965
784 542 -575
75 104 947
767 820 -449
162 174 809
588 558 944
642 869 554
504 118 634
692 911 612
407 722 -990
762 315 -227
197 156 101
131 284 -854
424 486 983
153 810 -111
6 235 -338
851 467 -739
373 132 257
190 603 -686
900 11 520
874 411 -248
62 507 801
687 89 -555
578 278 797
750 612 388
138 388 9
365 513 0
748 838 -224
91 408 -964
498 824 134
137 84 695
338 802 191
585 547 -396
235 247 -865
614 498 -574
628 281 384
422 280 185
107 635 -857
574 93 -6
11 859 561
695 261 -910
696 409 777
653 795 -184
460 694 -443
145 649 63
250 524 -715
883 22 -615
398 47 60
318 425 701
250 716 42
120 351 613
515 127 -983
777 431 315
363 672 -881
110 116 27
413 839 -405
358 845 618
792 314 202
222 689 -348
892 500 207
173 707 -931
100 189 -676
60 466 662
510 237 -345
95 588 808
666 334 -752
565 140 479
790 201 -18
830 190 381
865 606 163
247 308 -437
270 246 313
547 426 817
334 690 749
318 897 248
49 477 358
213 851 -741
475 646 -555
349 350 898
256 840 -673
765 841 107
856 236 -552
547 85 66
475 820 900
260 802 -916
322 76 -698
266 194 653
295 256 -792
503 91 911
718 914 930
841 294 89
146 234 -256
481 314 34
722 42 755
929 159 -764
370 613 -42
769 26 49
317 763 67
697 504 -72
114 784 276
286 150 484
338 619 -319
721 389 -802
206 365 693
551 928 -562
429 383 -467
119 623 246
627 399 648
450 98 205
589 161 -101
688 440 -289
372 860 -249
540 928 -179
680 795 517
326 725 308
21 600 783
617 27 184
860 466 -442
287 724 169
783 862 269
859 452 -577
655 873 414
251 908 655
452 446 101
765 750 -925
282 188 -559
473 14 801
789 900 -314
220 102 832
793 220 -912
882 470 162
600 218 -255
596 514 -534
595 523 861
763 729 913
879 657 -919
881 22 744
658 702 77
169 633 -34
209 828 168
870 860 -924
121 3 615
224 670 -358
328 300 -186
771 254 -201
807 26 24
